,GID_0,NAME_0,NAME_1,LANDLESS,A0.1,A1.2,A2.5,A5.10,A10.20,A20.,A0.2,A0.5,A0.10,A0.20,N0.1,N1.2,N2.5,N5.10,N10.20,N20.,N0.2,N0.5,N0.10,N0.20,PA0.1,PA1.2,PA2.5,PA5.10,PA10.20,PA20.,PA0.2,PA0.5,PA0.10,PA0.20,PN0.1,PN1.2,PN2.5,PN5.10,PN10.20,PN20.,PN0.2,PN0.5,PN0.10,PN0.20
247,KEN,Kenya,Nakuru,862030.9628,135442.9045,126745.3874,195642.8879,0,NA,NA,262188.2919,457831.1797,457831.1797,NA,263550.4958,93006.79822,76789.79959,0,NA,NA,356557.2941,433347.0937,433347.0937,NA,0.295835912,0.276838697,0.427325391,0,0,0,0.572674609,1,1,1,0.203454501,0.071798961,0.059279837,0,0,0,0.275253462,0.334533298,0.334533298,0.334533298
248,KEN,Kenya,Nandi,174178.6446,121305.5083,159798.8177,360699.7326,148415.0437,NA,NA,281104.326,641804.0586,790219.1023,NA,283510.8888,122814.5994,137552.791,24200.80029,NA,NA,406325.4882,543878.2792,568079.0795,NA,0.153508702,0.202220899,0.456455345,0.187815054,0,0,0.355729601,0.812184946,1,1,0.381957479,0.165460857,0.185316753,0.032604309,0,0,0.547418336,0.732735089,0.765339398,0.765339398
249,KEN,Kenya,Narok,188516.1259,93262.60376,75267.89205,42944.29107,28466.29229,NA,NA,168530.4958,211474.7869,239941.0792,NA,206497.0743,57368.90059,14793.8999,5210.5,NA,NA,263865.9749,278659.8748,283870.3748,NA,0.388689607,0.31369323,0.178978486,0.118638677,0,0,0.702382837,0.881361323,1,1,0.43713585,0.121444835,0.031317364,0.011030163,0,0,0.558580684,0.589898048,0.600928211,0.600928211
250,KEN,Kenya,Nyamira,187353.5003,124415.2121,80301.68259,3498.304655,0,NA,NA,204716.8947,208215.1994,208215.1994,NA,298278.8007,67594.30008,1728.900024,0,NA,NA,365873.1007,367602.0008,367602.0008,NA,0.597531844,0.385666766,0.016801389,0,0,0,0.983198611,1,1,1,0.537482375,0.121801297,0.003115385,0,0,0,0.659283672,0.662399057,0.662399057,0.662399057
251,KEN,Kenya,Nyandarua,109755.3997,119123.73,221900.908,53589.71748,0,NA,NA,341024.638,394614.3555,394614.3555,NA,222484.6007,161711.6996,21895.20007,0,NA,NA,384196.3003,406091.5004,406091.5004,NA,0.301873787,0.562323456,0.135802757,0,0,0,0.864197243,1,1,1,0.431299676,0.31348778,0.042445152,0,0,0,0.744787456,0.787232608,0.787232608,0.787232608
252,KEN,Kenya,Nyando,97072.20097,85900.5683,39088.43275,22050.99493,0,NA,NA,124989.001,147039.996,147039.996,NA,208639.6023,28944.80029,7466.000244,0,NA,NA,237584.4026,245050.4028,245050.4028,NA,0.584198658,0.265835377,0.149965965,0,0,0,0.850034035,1,1,1,0.609838695,0.084603589,0.021822587,0,0,0,0.694442285,0.716264871,0.716264871,0.716264871
253,KEN,Kenya,Nyeri,259809.3015,199292.9417,73055.6873,53485.75901,0,NA,NA,272348.629,325834.388,325834.388,NA,394694.1039,54847.8002,23290.40039,0,NA,NA,449541.9041,472832.3045,472832.3045,NA,0.611638762,0.224211102,0.164150136,0,0,0,0.835849864,1,1,1,0.538727395,0.07486307,0.031789623,0,0,0,0.613590466,0.645380088,0.645380088,0.645380088
254,KEN,Kenya,Rachuonyo,44031.80011,121418.0935,66311.64379,45728.62118,0,NA,NA,187729.7373,233458.3585,233458.3585,NA,270451.1493,48438.78186,19287.10022,0,NA,NA,318889.9312,338177.0314,338177.0314,NA,0.520084585,0.284040564,0.195874851,0,0,0,0.804125149,1,1,1,0.707600471,0.126733811,0.050462205,0,0,0,0.834334282,0.884796487,0.884796487,0.884796487
255,KEN,Kenya,Samburu,147050.401,16145.10183,0,0,0,NA,NA,16145.10183,16145.10183,16145.10183,NA,43096.3999,0,0,0,NA,NA,43096.3999,43096.3999,43096.3999,NA,1,0,0,0,0,0,1,1,1,1,0.226648041,0,0,0,0,0,0.226648041,0.226648041,0.226648041,0.226648041
256,KEN,Kenya,Siaya,98070.59892,169075.1051,115265.3269,16538.46822,0,NA,NA,284340.432,300878.9002,300878.9002,NA,353342.2986,80742.89929,8093.299988,0,NA,NA,434085.1979,442178.4979,442178.4979,NA,0.561937394,0.383095414,0.054967192,0,0,0,0.945032808,1,1,1,0.65403589,0.149454945,0.014980682,0,0,0,0.803490835,0.818471517,0.818471517,0.818471517
257,KEN,Kenya,Suba,64655.89991,35997.22481,21362.08835,6680.873877,0,NA,NA,57359.31317,64040.18705,64040.18705,NA,77015.09999,16002.39972,2956.800049,0,NA,NA,93017.49971,95974.29976,95974.29976,NA,0.56210368,0.333573172,0.104323147,0,0,0,0.895676853,1,1,1,0.479455919,0.09962261,0.018407498,0,0,0,0.579078529,0.597486027,0.597486027,0.597486027
258,KEN,Kenya,Taita Taveta,101947.1001,58696.05571,58742.75677,105085.9251,0,NA,NA,117438.8125,222524.7376,222524.7376,NA,115229.9996,41503.69995,40486.30029,0,NA,NA,156733.6996,197219.9999,197219.9999,NA,0.263773171,0.26398304,0.472243788,0,0,0,0.527756212,1,1,1,0.385169357,0.13873083,0.135330056,0,0,0,0.523900187,0.659230243,0.659230243,0.659230243
259,KEN,Kenya,Tana River,199834.5996,3388.165377,57770.16379,73034.15905,0,NA,NA,61158.32916,134192.4882,134192.4882,NA,4771.799988,37225.00024,21524.80011,0,NA,NA,41996.80023,63521.60034,63521.60034,NA,0.025248547,0.430502218,0.544249235,0,0,0,0.455750765,1,1,1,0.018119186,0.141348486,0.08173265,0,0,0,0.159467672,0.241200322,0.241200322,0.241200322
260,KEN,Kenya,Teso,47647.59956,48796.111,82720.98605,104742.5759,0,NA,NA,131517.0971,236259.6729,236259.6729,NA,95581.20058,60680.20032,39321.89984,0,NA,NA,156261.4009,195583.3007,195583.3007,NA,0.206535929,0.350127404,0.443336667,0,0,0,0.556663333,1,1,1,0.392964876,0.249475705,0.161664903,0,0,0,0.642440581,0.804105484,0.804105484,0.804105484
261,KEN,Kenya,Tharaka,12411.10001,21735.38763,55626.75747,58305.8136,39857.28421,NA,NA,77362.1451,135667.9587,175525.2429,NA,34441.29979,43180.19991,21898.70004,6484.300049,NA,NA,77621.4997,99520.19973,106004.4998,NA,0.123830551,0.316915998,0.332179079,0.227074371,0,0,0.440746549,0.772925629,1,1,0.290851035,0.36464959,0.184930871,0.054758833,0,0,0.655500625,0.840431496,0.895190329,0.895190329
262,KEN,Kenya,Thika,332236.0001,117676.8335,45919.81378,12656.17792,0,NA,NA,163596.6473,176252.8252,176252.8252,NA,332845.0031,33025.30069,4900.5,0,NA,NA,365870.3038,370770.8038,370770.8038,NA,0.667659275,0.260533774,0.071806951,0,0,0,0.928193049,1,1,1,0.473459149,0.046977213,0.006970772,0,0,0,0.520436363,0.527407134,0.527407134,0.527407134
263,KEN,Kenya,Trans Mara,59857.11788,34729.75932,49545.56087,66531.19479,0,NA,NA,84275.32019,150806.515,150806.515,NA,71932.01752,35308.23505,24922.92957,0,NA,NA,107240.2526,132163.1821,132163.1821,NA,0.230293494,0.328537271,0.441169235,0,0,0,0.558830765,1,1,1,0.374606318,0.183877616,0.129793202,0,0,0,0.558483934,0.688277136,0.688277136,0.688277136
264,KEN,Kenya,Trans Nzoia,379408.7469,104249.993,138049.1403,172181.5601,176236.0017,NA,NA,242299.1333,414480.6934,590716.6951,NA,295174.1537,101599.3013,63145.69971,21020.1001,NA,NA,396773.455,459919.1547,480939.2548,NA,0.176480526,0.233697712,0.291479082,0.29834268,0,0,0.410178238,0.70165732,1,1,0.343086929,0.118090937,0.073395532,0.02443209,0,0,0.461177865,0.534573398,0.559005488,0.559005488
265,KEN,Kenya,Turkana,474674.7978,9693.851061,0,0,0,NA,NA,9693.851061,9693.851061,9693.851061,NA,45465.50107,0,0,0,NA,NA,45465.50107,45465.50107,45465.50107,NA,1,0,0,0,0,0,1,1,1,1,0.087410072,0,0,0,0,0,0.087410072,0.087410072,0.087410072,0.087410072
266,KEN,Kenya,Uasin Gishu,316556.401,103296.7543,138308.2354,167663.438,186565.9485,NA,NA,241604.9897,409268.4277,595834.3762,NA,211608.1987,87744.70038,50980.20068,27053.40039,NA,NA,299352.8991,350333.0998,377386.5002,NA,0.173364879,0.232125303,0.28139269,0.313117128,0,0,0.405490182,0.686882872,1,1,0.304936038,0.126443689,0.073464547,0.038985052,0,0,0.431379727,0.504844273,0.543829326,0.543829326
267,KEN,Kenya,Vihiga,131498.6001,158441.845,47745.51642,22449.73096,0,NA,NA,206187.3614,228637.0924,228637.0924,NA,437537.901,37018.70056,5970.900024,0,NA,NA,474556.6016,480527.5016,480527.5016,NA,0.692983992,0.208826643,0.098189365,0,0,0,0.901810635,1,1,1,0.71490072,0.060485493,0.009755956,0,0,0,0.775386214,0.78514217,0.78514217,0.78514217
268,KEN,Kenya,Wajir,386204.8012,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,KEN,Kenya,West Pokot,136624.8,85166.97763,47950.81801,68483.923,35988.08448,NA,NA,133117.7956,201601.7186,237589.8031,NA,171213.9,35958.5993,26737.69958,6133,NA,NA,207172.4993,233910.1989,240043.1989,NA,0.358462259,0.201821869,0.288244369,0.151471503,0,0,0.560284128,0.848528497,1,1,0.454548569,0.09546497,0.070984792,0.016282243,0,0,0.550013539,0.620998332,0.637280575,0.637280575
270,LSO,Lesotho,Berea,41854.79991,35046.69592,80701.39771,97242.9144,50093.21978,3798.600079,0,115748.0936,212991.008,263084.2278,266882.8279,65096.49983,51424.99983,29378.3001,6817.899967,263.4000053,0,116521.4997,145899.7998,152717.6997,152981.0997,0.131318662,0.302385127,0.364365573,0.187697426,0.014233213,0,0.433703789,0.798069361,0.985766787,1,0.334109371,0.263940064,0.150784841,0.034993038,0.001351907,0,0.598049435,0.748834276,0.783827313,0.78517922
271,LSO,Lesotho,Butha Buthe,33436.60007,9527.836098,41705.58898,114869.9451,42411.22993,8631.1,0,51233.42507,166103.3702,208514.6001,217145.7001,14093.1001,23196.80002,34673.09999,6098.899992,693.5,0,37289.90011,71963.0001,78061.90009,78755.40009,0.043877618,0.192062698,0.5289994,0.195312318,0.039747966,0,0.235940316,0.764939716,0.960252034,1,0.125615909,0.20675984,0.309051447,0.054361273,0.006181368,0,0.332375749,0.641427196,0.69578847,0.701969837
272,LSO,Lesotho,Leribe,107689.3002,28167.72213,93213.7794,198126.6698,130439.9162,769.2999907,8254.69,121381.5015,319508.1714,449948.0876,450717.3876,46363.10025,55779.80029,60594.8,17554.20029,62.79999924,411.5,102142.9005,162737.7005,180291.9008,180354.7008,0.06137132,0.203092484,0.431674778,0.284200113,0.001676137,0.017985168,0.264463804,0.696138582,0.980338695,0.982014832,0.160728778,0.193374022,0.21006637,0.060855835,0.000217711,0.001426563,0.3541028,0.56416917,0.625025005,0.625242716
273,LSO,Lesotho,Mafeteng,63331.69993,14910.97196,67407.20171,175697.2331,61065.44411,0,0,82318.17367,258015.4067,319080.8508,319080.8508,19572.59995,38029.39982,53059.39977,9373.700022,0,0,57601.99977,110661.3995,120035.0996,120035.0996,0.046731015,0.2112543,0.550635466,0.191379219,0,0,0.257985315,0.808620781,1,1,0.106740151,0.207395231,0.289362087,0.051119941,0,0,0.314135383,0.60349747,0.654617411,0.654617411
274,LSO,Lesotho,Maseru,215389.9,22929.36804,64244.01922,181636.3997,143584.4121,0,0,87173.38726,268809.787,412394.1991,412394.1991,38103.9001,40009.60015,52587.4999,21721.50002,0,0,78113.50025,130701.0001,152422.5002,152422.5002,0.055600608,0.155783033,0.440443634,0.348172725,0,0,0.211383641,0.651827275,1,1,0.103596018,0.108777192,0.1429737,0.059055921,0,0,0.21237321,0.355346911,0.414402832,0.414402832
275,LSO,Lesotho,Mohale's Hoek,51437.29998,7851.876004,42030.30601,51143.51985,35928.22002,9910.799805,0,49882.18202,101025.7019,136953.9219,146864.7217,13057.60001,22906,15956.89995,5740.700003,769.9999847,0,35963.60001,51920.49995,57661.19996,58431.19994,0.053463323,0.286183813,0.348235568,0.244634788,0.067482508,0,0.339647135,0.687882704,0.932517492,1,0.118847532,0.208485599,0.14523635,0.052250645,0.007008378,0,0.32733313,0.472569481,0.524820126,0.531828504
276,LSO,Lesotho,Mokhotlong,64469.70028,9830.620991,39427.98709,71558.80904,21616.40005,0,0,49258.60809,120817.4171,142433.8172,142433.8172,12897.39999,22164.30007,21739.10001,3075.5,0,0,35061.70007,56800.80008,59876.30008,59876.30008,0.069018869,0.276816193,0.502400416,0.151764521,0,0,0.345835063,0.848235479,1,1,0.103721872,0.178246988,0.174827497,0.024733405,0,0,0.281968861,0.456796358,0.481529763,0.481529763
277,LSO,Lesotho,Qacha's Nek,63733.80011,6724.007915,21439.76385,35030.57759,20317.35623,0,0,28163.77176,63194.34936,83511.70558,83511.70558,11631.29989,13203.49991,10135.69991,2884.700027,0,0,24834.7998,34970.49971,37855.19974,37855.19974,0.080515754,0.256727649,0.419469071,0.243287526,0,0,0.337243403,0.756712474,1,1,0.114493694,0.12996978,0.099771628,0.028395791,0,0,0.244463474,0.344235102,0.372630893,0.372630893
278,LSO,Lesotho,Quthing,31629.79995,13526.90494,34378.69285,88808.02521,22407.99965,0,0,47905.59779,136713.623,159121.6226,159121.6226,25880.39992,21194.3999,24962.10003,3505.499949,0,0,47074.79982,72036.89985,75542.3998,75542.3998,0.085009848,0.21605293,0.558114125,0.140823097,0,0,0.301062778,0.859176903,1,1,0.241484265,0.19776024,0.232915813,0.032709042,0,0,0.439244505,0.672160318,0.70486936,0.70486936
279,LSO,Lesotho,Thaba Tseka,36916.80006,29344.48391,45400.9451,79631.74227,29502.00009,0,0,74745.42901,154377.1713,183879.1714,183879.1714,40231.09992,28112.90007,23071.20009,4415.900009,0,0,68343.99998,91415.20007,95831.10008,95831.10008,0.159585687,0.246906405,0.433065592,0.160442316,0,0,0.406492092,0.839557684,1,1,0.303063927,0.211776608,0.1737971,0.03326531,0,0,0.514840535,0.688637636,0.721902945,0.721902945
280,LBR,Liberia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,LBY,Libya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25213,17654,43904,40406,28285,17066,42867,86771,127177,155462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.143640901,0.100576546,0.250125336,0.230196892,0.161142382,0.097226653,0.244217447,0.494342783,0.724539675,0.885682056
282,MDG,Madagascar,Analamanga,1334925.9,396973.3812,502796.2831,675026.0366,404660.1627,265217.0435,0,899769.6642,1574795.701,1979455.864,2244672.907,734578.8836,366742.8358,206111.6273,59606.1864,23552.83691,0,1101321.719,1307433.347,1367039.533,1390592.37,0.176851326,0.223995345,0.300723564,0.180275782,0.118153983,0,0.400846672,0.701570236,0.881846017,1,0.269518972,0.134558935,0.075622912,0.02186967,0.008641599,0,0.404077908,0.479700819,0.50157049,0.510212089
283,MDG,Madagascar,Bongolava,39296.89625,47886.68943,172252.9835,568364.6533,110207.5859,33577.11383,0,220139.6729,788504.3262,898711.9121,932289.0259,85037.34885,112530.2386,186383.2226,16482.51443,2940.56366,0,197567.5875,383950.8101,400433.3245,403373.8882,0.051364639,0.1847635,0.60964426,0.118211824,0.036015777,0,0.236128139,0.845772399,0.963984223,1,0.192100658,0.254207512,0.42104252,0.03723425,0.006642778,0,0.446308169,0.867350689,0.904584939,0.911227717
284,MDG,Madagascar,Itasy,65428.66962,168396.964,287568.4327,601691.3104,291649.6949,95790.4188,14086.27533,455965.3967,1057656.707,1349306.402,1445096.821,338499.2934,200515.8029,186968.8001,46071.03667,7187.938232,702.557373,539015.0964,725983.8965,772054.9331,779242.8714,0.115404958,0.197074948,0.412348054,0.199871898,0.065646607,0.009653535,0.312479906,0.72482796,0.924699858,0.990346465,0.400413609,0.237191799,0.221166937,0.05449781,0.008502671,0.000831061,0.637605407,0.858772345,0.913270154,0.921772826
285,MDG,Madagascar,Vakinankaratra,141401.0453,532718.3696,364873.2868,652858.472,371654.5189,0,392615.9456,897591.6564,1550450.128,1922104.647,1922104.647,1008152.028,273042.9167,209810.136,54371.35449,0,5027.092773,1281194.945,1491005.081,1545376.435,1545376.435,0.230143703,0.157631676,0.28204634,0.160561288,0,0.169616993,0.38777538,0.66982172,0.830383007,0.830383007,0.595903359,0.161391523,0.124015586,0.032138082,0,0.002971438,0.757294882,0.881310468,0.913448551,0.913448551
286,MDG,Madagascar,Diana,102816.3038,56792.48852,140797.8089,287248.242,104870.6303,0,0,197590.2974,484838.5394,589709.1697,589709.1697,79764.8434,80959.30534,86635.90652,15352.70192,0,0,160724.1487,247360.0553,262712.7572,262712.7572,0.096305927,0.238758046,0.487101535,0.177834492,0,0,0.335063973,0.822165508,1,1,0.218217515,0.221485277,0.237015099,0.042001317,0,0,0.439702792,0.676717891,0.718719208,0.718719208
287,MDG,Madagascar,Sava,46805.40004,144123.8317,474916.2257,409938.7572,119442.8969,15258.38248,0,619040.0573,1028978.815,1148421.711,1163680.094,182122.8152,276950.6706,135620.2599,19544.94226,1488.622681,0,459073.4857,594693.7456,614238.6878,615727.3105,0.123851763,0.408115794,0.352277881,0.102642382,0.01311218,0,0.531967558,0.884245438,0.98688782,1,0.27488879,0.418018109,0.204699719,0.029500343,0.002246867,0,0.692906899,0.897606618,0.927106961,0.929353828
288,MDG,Madagascar,Amoron'i Mania,21572.25862,244880.69,263142.2739,515249.3326,104835.3519,1434.137979,0,508022.9639,1023272.297,1128107.648,1129541.786,515697.5069,189282.1943,163289.1641,16835.62607,135.2960358,0,704979.7013,868268.8654,885104.4915,885239.7875,0.216796486,0.232963735,0.456157832,0.092812283,0.001269664,0,0.449760221,0.905918054,0.998730336,1,0.568692828,0.208733657,0.18006947,0.018565728,0.0001492,0,0.777426485,0.957495954,0.976061683,0.976210882
289,MDG,Madagascar,Atsimo-Atsinanana,94752.75879,147379.217,153421.5104,144482.2782,85402.5191,25773.74925,21618.37529,300800.7274,445283.0057,530685.5247,556459.274,309913.4151,115365.2995,48607.63701,12870.30908,2287.667725,500.425354,425278.7146,473886.3516,486756.6607,489044.3284,0.254947094,0.265399485,0.249935763,0.147735376,0.044585272,0.037397009,0.520346579,0.770282342,0.918017719,0.962602991,0.530403448,0.197442736,0.083189875,0.022026979,0.003915245,0.000856456,0.727846184,0.811036059,0.833063038,0.836978282
290,MDG,Madagascar,Mahatsiatra Ambony,169696.4648,179246.7679,628905.9664,1467473.997,437253.3833,34558.34629,0,808152.7343,2275626.731,2712880.115,2747438.461,303428.912,444757.3018,497664.4347,68805.96802,2166.66748,0,748186.2139,1245850.649,1314656.617,1316823.284,0.065241413,0.228906298,0.534124428,0.159149473,0.012578388,0,0.294147711,0.828272139,0.987421612,1,0.204120337,0.299193672,0.334784947,0.046286615,0.001457544,0,0.503314009,0.838098955,0.884385571,0.885843115
291,MDG,Madagascar,Ihorombe,27654.03427,49273.06107,157489.3415,199952.1735,60570.51931,6499.009735,0,206762.4026,406714.5761,467285.0954,473784.1051,75136.62064,102654.4194,67600.2282,9517.201828,618.9533081,0,177791.0401,245391.2683,254908.4701,255527.4234,0.103998975,0.332407398,0.422032253,0.127844135,0.013717239,0,0.436406372,0.858438626,0.986282761,1,0.265330298,0.362504029,0.238717001,0.033608139,0.002185713,0,0.627834328,0.866551328,0.900159467,0.90234518
292,MDG,Madagascar,Vatovavy- Fitovinany,133536.8668,303761.5655,275220.3275,455243.335,241984.6609,95223.75903,0,578981.8931,1034225.228,1276209.889,1371433.648,688473.8333,200421.1058,149400.1609,37125.54132,7602.088379,0,888894.9391,1038295.1,1075420.641,1083022.73,0.221491988,0.200680746,0.331947036,0.176446495,0.069433734,0,0.422172734,0.754119771,0.930566266,1,0.565918707,0.164744174,0.12280546,0.030516829,0.006248842,0,0.73066288,0.853468341,0.88398517,0.890234011
293,MDG,Madagascar,Betsiboka,42701.21717,52338.92557,181105.5717,301483.1028,66256.19035,57751.09362,0,233444.4972,534927.6001,601183.7904,658934.884,92147.78624,111740.8085,101150.631,9423.567001,5006.008789,0,203888.5948,305039.2257,314462.7927,319468.8015,0.079429587,0.274845931,0.457530949,0.100550437,0.087643096,0,0.354275518,0.811806467,0.912356904,1,0.254432398,0.30853136,0.27929046,0.026019732,0.013822262,0,0.562963758,0.842254218,0.86827395,0.882096212
294,MDG,Madagascar,Boeny,186243.7086,62980.18014,180033.4155,222542.2974,88909.14862,4358.780026,0,243013.5956,465555.893,554465.0416,558823.8216,88656.95429,106639.8949,68236.50259,12556.48828,434.5742798,0,195296.8492,263533.3518,276089.8401,276524.4143,0.112701316,0.322164891,0.398233377,0.159100499,0.007799918,0,0.434866207,0.833099583,0.992200082,1,0.191579648,0.230439154,0.147452902,0.027133434,0.000939076,0,0.422018803,0.569471705,0.596605138,0.597544214
295,MDG,Madagascar,Melaky,40541.71474,35264.32784,104915.2648,180391.1401,16095.20425,0,0,140179.5927,320570.7327,336665.937,336665.937,45068.83756,64543.59692,57241.49557,2645.757492,0,0,109612.4345,166853.9301,169499.6876,169499.6876,0.104745755,0.311630175,0.535816429,0.047807641,0,0,0.41637593,0.952192359,1,1,0.214571209,0.307289878,0.272524821,0.012596362,0,0,0.521861087,0.794385908,0.80698227,0.80698227
296,MDG,Madagascar,Sofia,62129.60814,248673.4461,755918.7332,568585.4415,390955.0199,0,0,1004592.179,1573177.621,1964132.641,1964132.641,332714.2069,464542.4936,186200.1396,52989.71268,0,0,797256.7005,983456.8401,1036446.553,1036446.553,0.126607257,0.384861347,0.289484238,0.199047158,0,0,0.511468604,0.800952842,1,1,0.302859482,0.422858706,0.169492245,0.048234901,0,0,0.725718188,0.895210432,0.943445334,0.943445334
297,MDG,Madagascar,Alaotra-Mangoro,172325.9209,157157.5132,362103.212,659380.0772,125533.2944,74868.55253,29405.47302,519260.7252,1178640.802,1304174.097,1379042.649,283977.9525,235208.2847,205833.2897,19979.06227,5997.501099,1120.208496,519186.2372,725019.5269,744998.5891,750996.0902,0.111582039,0.257093752,0.468160713,0.089128802,0.05315677,0.020877924,0.368675791,0.836836504,0.925965306,0.979122076,0.307188428,0.254432651,0.222656739,0.021612018,0.006487697,0.001211767,0.561621079,0.784277818,0.805889836,0.812377533
298,MDG,Madagascar,Analanjirofo,42842.7364,108140.1784,334178.0965,526453.7839,198407.8073,122158.8998,42937.78892,442318.2748,968772.0587,1167179.866,1289338.766,141666.2774,231352.8692,174579.8151,30514.30869,9914.40303,1495.090973,373019.1466,547598.9617,578113.2704,588027.6734,0.081169467,0.250832378,0.39515353,0.14892389,0.091691848,0.032228886,0.332001845,0.727155376,0.876079266,0.967771114,0.224025943,0.365853085,0.276074224,0.048254227,0.015678279,0.002364283,0.589879027,0.865953252,0.914207479,0.929885759
299,MDG,Madagascar,Atsinanana,181602.3663,239764.1794,347573.5295,505199.2083,316570.5471,0,0,587337.7089,1092536.917,1409107.464,1409107.464,577461.1485,255851.3652,158676.6493,45482.11444,0,0,833312.5137,991989.163,1037471.277,1037471.277,0.170153225,0.246662187,0.358524258,0.224660329,0,0,0.416815412,0.775339671,1,1,0.473688486,0.209873593,0.13016166,0.037308751,0,0,0.683562078,0.813723739,0.851032489,0.851032489
300,MDG,Madagascar,Anosy,96774.74692,82949.86849,283186.4074,520525.5223,268230.7875,65564.11912,0,366136.2759,886661.7981,1154892.586,1220456.705,152952.933,182956.8539,186583.166,41567.18127,5255.616943,0,335909.787,522492.953,564060.1343,569315.7512,0.067966252,0.232033145,0.426500604,0.219779027,0.053720971,0,0.299999397,0.726500002,0.946279029,1,0.229627856,0.274672668,0.280116841,0.062404705,0.007890245,0,0.504300524,0.784417364,0.84682207,0.854712314
301,MDG,Madagascar,Atsimo-Andrefana,188762.4346,145679.6842,569273.6077,606019.0282,243235.1175,34878.24694,0,714953.2919,1320972.32,1564207.438,1599085.685,214345.3734,358926.3472,191915.8252,38147.06091,3212.995728,0,573271.7206,765187.5458,803334.6067,806547.6024,0.091101863,0.35599944,0.378978459,0.152108871,0.021811368,0,0.447101302,0.826079761,0.978188632,1,0.215355382,0.360617631,0.192820145,0.038326812,0.003228136,0,0.575973013,0.768793157,0.807119969,0.810348105
302,MDG,Madagascar,Menabe,59402.00729,50915.15373,254693.2635,386548.0538,76964.6145,0,0,305608.4173,692156.471,769121.0855,769121.0855,59817.66059,150754.4636,125948.1883,12948.36644,0,0,210572.1242,336520.3125,349468.6789,349468.6789,0.066199139,0.331148461,0.502584133,0.100068267,0,0,0.3973476,0.899931733,1,1,0.146299705,0.368709396,0.308039174,0.03166861,0,0,0.5150091,0.823048274,0.854716884,0.854716884
303,MDG,Madagascar,Androy,17652.46448,68493.96662,364965.3094,787622.2945,110708.4929,65333.45138,0,433459.276,1221081.571,1331790.063,1397123.515,118528.3446,231964.4092,264322.5549,18451.47995,5384.117432,0,350492.7538,614815.3087,633266.7887,638650.9061,0.04902499,0.261226231,0.563745643,0.079240305,0.046762831,0,0.310251221,0.873996864,0.953237169,1,0.180599933,0.353440832,0.402744473,0.028114254,0.008203702,0,0.534040765,0.936785237,0.964899492,0.973103194
304,MWI,Malawi,Balaka,NA,6000.556999,5167.70775,0,0,0,0,11168.26475,11168.26475,11168.26475,11168.26475,13572.40134,3834.130203,0,0,0,0,17406.53154,17406.53154,17406.53154,17406.53154,0.537286421,0.462713579,0,0,0,0,1,1,1,1,0.779730373,0.220269627,0,0,0,0,1,1,1,1
305,MWI,Malawi,Blantyre,NA,4637.036535,6415.283944,3500.07136,1095.907989,1424.62759,0,11052.32048,14552.39184,15648.29983,17072.92742,9869.874138,4788.737183,1377.568649,130.3798065,130.3798065,0,14658.61132,16036.17997,16166.55978,16296.93958,0.271601725,0.3757577,0.205007101,0.064189811,0.083443662,0,0.647359425,0.852366526,0.916556338,1,0.605627461,0.293842728,0.084529285,0.008000263,0.008000263,0,0.899470189,0.983999474,0.991999737,1
306,MWI,Malawi,Chikwawa,NA,7861.241292,8873.257893,2058.273692,0,0,0,16734.49919,18792.77288,18792.77288,18792.77288,13235.73927,6478.576706,849.6435852,0,0,0,19714.31598,20563.95956,20563.95956,20563.95956,0.418311941,0.472163313,0.109524747,0,0,0,0.890475253,1,1,1,0.643637682,0.315045198,0.04131712,0,0,0,0.95868288,1,1,1
307,MWI,Malawi,Chiradzulu,NA,2267.802339,3757.062317,1707.540122,0,0,0,6024.864656,7732.404778,7732.404778,7732.404778,6266.355835,2679.277451,511.3288116,0,0,0,8945.633286,9456.962097,9456.962097,9456.962097,0.293285518,0.485885365,0.220829117,0,0,0,0.779170883,1,1,1,0.662618267,0.283312698,0.054069035,0,0,0,0.945930965,1,1,1
308,MWI,Malawi,Chitipa,NA,5991.395456,5563.577786,2872.239519,0,0,0,11554.97324,14427.21276,14427.21276,14427.21276,11208.66086,4035.075035,1140.940483,0,0,0,15243.7359,16384.67638,16384.67638,16384.67638,0.415284335,0.385630813,0.199084852,0,0,0,0.800915148,1,1,1,0.684094126,0.246271268,0.069634606,0,0,0,0.930365394,1,1,1
309,MWI,Malawi,Dedza,NA,18415.26884,15213.10014,5866.83407,1683.850469,0,0,33628.36899,39495.20306,41179.05353,41179.05353,34856.11693,11939.78305,2783.803497,308.2070007,0,0,46795.89998,49579.70348,49887.91048,49887.91048,0.447199905,0.369437829,0.142471319,0.040890946,0,0,0.816637735,0.959109054,1,1,0.698688652,0.239332194,0.055801164,0.00617799,0,0,0.938020846,0.99382201,1,1
